-0.081571326	0.029054636	-0.07670609	-0.0689698	0.033857983	0.008277414	0.057053894	0.09913903	-0.021378065	-0.026239214	-0.06933075	0.0027350814	-0.036944903	-0.030165346	0.014984356	-0.04953809
-0.09458346	0.068017624	-0.00062827225	-0.057818647	-0.008459827	-0.007179534	0.03133005	0.05947461	-0.05041724	0.004648681	-0.018094398	-0.039889365	-0.033363808	0.052022576	0.08936935	-0.06426391
0.007331534	0.024330335	-0.08059416	-0.024613505	0.06703279	0.021674557	0.090359785	0.04485451	-0.08171463	-0.05660161	0.024274318	0.022040103	-0.07081058	0.11495071	0.07253126	-0.026022447
-0.10546419	0.023262084	-0.040985145	-0.020236688	0.07185354	0.011100801	0.039234173	0.09229735	-0.078387894	-0.029112043	0.06359452	0.07604313	-0.029021675	-0.0063105356	0.037516516	-0.02306417
-0.0058286972	-0.0051589618	-0.13203198	-0.06394524	0.06397735	0.0010033004	0.057027943	0.084333226	-0.045098662	-0.024384577	-0.062944256	0.07546572	-0.11112598	0.0067101326	0.021432191	-0.03251946
0.032220334	0.11328713	-0.027859634	-0.011863953	0.056344997	0.0012705134	0.025417808	0.015531033	-0.04064929	0.034158815	0.028074719	0.049134713	-0.082684204	-0.06278876	0.097744346	0.0107438965
-0.07260639	0.066601515	-0.112198725	-0.024768833	0.09883981	0.036267914	0.0392955	0.04785005	-0.09772363	-0.005102577	-0.04626421	0.043491047	-0.027445514	0.093783826	0.058462128	-0.06950842
-0.047441363	0.08152496	-0.06343259	-0.027527893	0.0148870675	0.028890964	0.07532705	0.06320523	0.016493946	0.031801946	-0.0010968444	0.008338383	-0.09759825	0.014778538	0.03966004	-0.011999331
-0.058258176	0.110434696	-0.05145282	-0.07796351	0.048456825	0.043621037	-0.011290455	-0.0005349633	-0.002518521	-0.06325454	-0.0050828746	0.033518553	-0.06547139	0.0218967	-0.016024271	-0.008939398
-0.04912341	0.052896466	-0.02233142	-0.07131447	0.038081028	-0.00077313127	0.0030181382	-0.034493305	-0.06068923	-0.04300683	-0.024392733	0.062350333	-0.018835865	0.061787467	0.09535807	-0.0068566804
-0.014973373	0.040460378	-0.06631218	-0.07493169	-0.046808597	-0.04789629	-0.023738356	0.031785633	-0.07604472	-0.058951344	0.015489633	-0.029060647	-0.020370223	-0.059781637	0.06348663	-0.1401235
-0.08021433	0.08603846	-0.10893791	-0.09732234	-0.03236473	0.03204074	0.021025287	0.03465844	-0.13211606	-0.008828615	0.046902563	0.042181335	-0.10312934	-0.05672798	0.054392464	-0.0780363
0.013066872	0.019657424	-0.013735262	0.024639841	0.02884344	-0.036088828	0.0630118	0.024030644	0.01558966	0.00641667	-0.02038566	0.016640961	-0.05137302	0.005282798	-0.008465699	-0.073086254
-0.007944849	-0.044471644	-0.070113674	0.037981633	-0.0064673126	0.062026933	0.057347998	0.026557982	-0.07333745	0.058288023	-0.08730937	-0.009937748	-0.061128743	-0.049953498	0.09959988	-0.07262128
-0.05361875	0.08740716	-0.073430665	-0.023576796	0.097099304	-0.04903494	0.11466919	0.108916774	-0.05928311	-0.03781563	0.02156494	-0.012187463	-0.05658068	0.02629323	0.03459578	0.040808447
-0.07778006	0.023289528	-0.050837208	-0.05233991	-0.08511127	-0.064016685	-0.08555787	0.037956484	-0.08280478	0.0026428367	0.03326358	-0.036649134	0.007573394	-0.02778429	-0.0023978571	-0.05210554
-0.003819869	0.05964155	0.02026963	-0.023698565	-0.029117187	0.026702743	0.08245567	0.10001285	-0.021473465	-0.016988011	0.016313208	-0.04407133	-0.11158386	0.0374598	0.0028194727	-0.12724443
-0.00048144007	0.04946894	-0.072495356	-0.048023768	-0.036754914	0.016925985	0.06753927	-0.0062303133	-0.0022743398	0.035860647	-0.04219183	0.036815602	-0.023810089	-0.10088503	0.06628719	-0.074702874
-0.03686824	-0.0121047925	-0.055754207	-0.102180995	0.100135624	0.022832511	-0.061299976	-0.06354288	-0.042598873	0.027595464	0.03683402	0.011120267	-0.02453913	-0.008778903	0.03506202	-0.16623025
0.039318193	0.00969423	-0.074764945	-0.0074835108	0.0367184	0.029721804	0.0061795777	0.08386675	-0.10027626	-0.07603663	-0.05160624	0.10814582	0.005448574	-0.0032030165	0.09014806	-0.12718455
-0.032447282	0.07061263	0.07625743	-0.032417554	0.03827774	0.019940639	0.029664213	0.094051935	-0.025535513	0.03417669	-0.08813748	-0.067213655	-0.044565506	0.0010795043	0.14552562	0.023257386
-0.020595957	0.05286731	-0.10414054	-0.04171013	-0.07129108	0.10913937	0.019555721	0.096291356	-0.009714162	0.03649863	-0.053340796	-0.044610754	-0.06673089	-0.023504695	0.002939017	0.06467651
0.0053524612	-0.016831983	0.03811964	-0.15659875	0.040197805	-0.06637145	0.008964982	-0.027673328	0.016556464	-0.1294446	-0.014726644	0.0822719	0.009943404	0.047919914	0.06453605	0.0035966192
-0.0037154523	-0.0011598893	0.028389143	-0.038813487	-0.034397513	0.113729805	0.009157803	0.005490677	0.034536947	0.03364231	-0.1411635	-0.016698984	-0.00045538697	0.009649575	0.11260376	-0.084826104
-0.040505115	0.07592119	2.2167911e-05	-0.009658569	-0.02245518	-0.011468959	0.089694895	0.016720116	-0.0004942474	-0.03792108	-0.0554419	0.06140997	-0.070442274	0.030859642	0.047936965	-0.04903815
0.0004998429	0.08635492	-0.026356366	-0.06900593	0.06398848	0.118444264	0.044551283	0.10594074	0.0016755466	0.00917233	0.0716387	-0.011041379	-0.13853662	-0.01846983	0.08268644	-0.015483271
